Sample.ID,Tool,DBS1,DBS2,DBS3,DBS4,DBS5,DBS6,DBS7,DBS8,DBS9,DBS10,DBS11
Stomach-AdenoCA::S.37,deconstruct_0.10,0,11.2849331756012,29.4939163574544,0,0,0,0,0,65.2211504669444,0,0
Stomach-AdenoCA::S.38,deconstruct_0.10,0,33.9097080315825,0,82.0394858640075,0,0,91.6775360873008,0,0,0,0
Stomach-AdenoCA::S.39,deconstruct_0.10,0,0,27.0342869146811,0,0,0,101.432874327448,0,37.5666607423831,0,0
Stomach-AdenoCA::S.40,deconstruct_0.10,0,8.02722560486509,6.3468286690717,8.37461769222012,0,0,0,0,8.25132803384309,0,0
Stomach-AdenoCA::S.41,deconstruct_0.10,0,0,0,60.312820099274,0,0,109.7886890404,0,25.9246562396455,0,0
Stomach-AdenoCA::S.42,deconstruct_0.10,0,0,65.5182590784335,172.417541171877,0,0,0,0,0,0,0
Stomach-AdenoCA::S.43,deconstruct_0.10,0,94.0474133506246,0,0,0,0,0,0,27.1851977605051,0,0
Stomach-AdenoCA::S.44,deconstruct_0.10,0,173.794003207708,0,20.5170621405294,0,0,0,0,0,0,0
Stomach-AdenoCA::S.45,deconstruct_0.10,0,128.573099262873,0,22.4933469906139,0,0,68.9335537465134,0,0,0,0
Stomach-AdenoCA::S.46,deconstruct_0.10,0,21.6622194752116,0,32.2912056448595,0,0,135.806450565226,0,0,0,0
Stomach-AdenoCA::S.47,deconstruct_0.10,0,29.0219193755735,0,52.5666818082399,0,0,95.8835863704814,0,22.3124243912792,0,0
Stomach-AdenoCA::S.48,deconstruct_0.10,0,0,0,62.4495622270116,0,0,0,0,10.7711447636904,0,0
Stomach-AdenoCA::S.49,deconstruct_0.10,0,0,0,45.2586622918032,0,0,123.235084325413,0,0,0,0
Stomach-AdenoCA::S.50,deconstruct_0.10,0,22.2322250383052,3.84388392756797,0,0,0,0,0,8.92389103412688,0,0
Stomach-AdenoCA::S.51,deconstruct_0.10,0,0,0,0,0,0,91.4692255677822,0,0,0,0
Stomach-AdenoCA::S.52,deconstruct_0.10,0,0,7.93405377676672,59.7163041919171,0,0,0,0,0,0,0
Stomach-AdenoCA::S.53,deconstruct_0.10,0,0,0,145.996112608223,0,0,57.2842626948013,0,0,0,0
Stomach-AdenoCA::S.54,deconstruct_0.10,0,24.1180094847772,0,84.1010950642355,0,0,85.8372902162248,0,38.070689277909,0,0
Stomach-AdenoCA::S.55,deconstruct_0.10,0,83.7073184419168,0,91.6026162968325,0,0,0,0,0,0,0
Stomach-AdenoCA::S.56,deconstruct_0.10,0,26.9116733783227,0,55.5595901640692,0,0,0,0,14.0917368484953,0,0
Stomach-AdenoCA::S.57,deconstruct_0.10,0,0,15.587241162973,54.8385356450465,0,0,61.6106642215436,0,0,0,0
Stomach-AdenoCA::S.58,deconstruct_0.10,0,14.7615768081476,18.0478827258727,28.6881214266194,0,0,0,0,44.5024190393603,0,0
Stomach-AdenoCA::S.59,deconstruct_0.10,0,42.8488832067289,0,256.151116793271,0,0,0,0,0,0,0
Stomach-AdenoCA::S.60,deconstruct_0.10,0,0,0,158.685291331359,0,0,79.5396953074818,0,0,0,0
Stomach-AdenoCA::S.61,deconstruct_0.10,0,9.33380619317788,0,62.8942414724714,0,0,0,0,0,0,0
Stomach-AdenoCA::S.62,deconstruct_0.10,0,0,37.1113264283383,119.10657842798,0,0,88.861511985321,0,0,0,0
Stomach-AdenoCA::S.63,deconstruct_0.10,0,0,26.0646062655715,29.2449570014337,0,0,0,0,45.7003967020686,0,0
Stomach-AdenoCA::S.64,deconstruct_0.10,0,51.0163231362792,28.2548854929673,0,0,0,0,0,51.7287913707534,0,0
Stomach-AdenoCA::S.65,deconstruct_0.10,0,0,0,73,0,0,0,0,0,0,0
Stomach-AdenoCA::S.66,deconstruct_0.10,0,0,0,0,0,0,169.451163434075,0,22.4378254156828,0,0
Stomach-AdenoCA::MSI-H.S.1,deconstruct_0.10,0,0,23.7269829301927,0,0,0,144.737433459974,0,0,37.003946962262,0
Stomach-AdenoCA::MSI-H.S.2,deconstruct_0.10,0,0,79.254859670535,0,0,0,0,0,137.340494300303,102.977088888231,0
Stomach-AdenoCA::MSI-H.S.3,deconstruct_0.10,0,0,0,0,0,0,148.389593410626,0,0,82.2932617665574,0
Stomach-AdenoCA::MSI-H.S.4,deconstruct_0.10,0,0,0,0,0,0,0,0,50.0540998955989,0,0
Stomach-AdenoCA::MSI-H.S.5,deconstruct_0.10,0,0,20.8330254598496,29.8507000390514,0,0,0,0,112.065933507606,0,0
Stomach-AdenoCA::MSI-H.S.6,deconstruct_0.10,0,30.4476696977164,41.495623026315,0,0,0,74.3741136962885,0,58.6870639151248,0,0
Stomach-AdenoCA::MSI-H.S.7,deconstruct_0.10,0,0,0,0,0,0,0,0,101.738414164185,0,0
Stomach-AdenoCA::MSI-H.S.8,deconstruct_0.10,0,0,79.9965137739982,0,0,0,78.5159803077407,0,42.4875059182611,0,0
Stomach-AdenoCA::MSI-H.S.9,deconstruct_0.10,0,0,59.1170548054254,0,0,0,19.348381884262,0,71.5345633103126,0,0
Stomach-AdenoCA::MSI-H.S.10,deconstruct_0.10,0,0,62.7143295363384,0,0,0,64.5384518221005,0,60.9523854389665,0,0
Stomach-AdenoCA::MSI-H.S.11,deconstruct_0.10,0,0,0,20.2198431284267,0,0,76.590107036735,0,88.6629466907211,0,0
Stomach-AdenoCA::MSI-H.S.12,deconstruct_0.10,0,0,0,0,0,0,193.8109319691,0,88.5151569307275,0,0
Stomach-AdenoCA::MSI-H.S.13,deconstruct_0.10,0,0,47.375054368598,0,0,0,51.2249621095349,0,0,0,0
Stomach-AdenoCA::MSI-H.S.14,deconstruct_0.10,0,0,77.1034243050469,0,0,0,0,0,66.6606527294834,0,0
Stomach-AdenoCA::MSI-H.S.15,deconstruct_0.10,0,0,14.5236226543081,0,0,0,25.3931887742479,0,45.9729017980538,0,0
Stomach-AdenoCA::MSI-H.S.16,deconstruct_0.10,0,0,34.6217072481991,0,0,0,111.378292751801,0,0,0,0
Stomach-AdenoCA::MSI-H.S.17,deconstruct_0.10,0,0,124.960705379484,0,0,0,120.934417494246,0,74.9419793487766,0,0
Stomach-AdenoCA::MSI-H.S.18,deconstruct_0.10,0,0,0,43.5915088098427,0,0,68.7859436494216,0,43.5760730159066,0,0
Stomach-AdenoCA::MSI-H.S.19,deconstruct_0.10,0,0,15.3624256818967,0,0,0,46.1538536545702,0,66.3580593394364,0,0
Stomach-AdenoCA::MSI-H.S.20,deconstruct_0.10,0,0,36.5612775633973,0,0,0,187.570280272701,0,0,0,0
Stomach-AdenoCA::MSI-H.S.21,deconstruct_0.10,0,0,0,0,0,0,24.1418873615847,0,41.0816368601943,0,0
Stomach-AdenoCA::MSI-H.S.22,deconstruct_0.10,0,0,12.6189321131655,20.0030900262178,0,0,53.0618764206514,0,0,0,0
Stomach-AdenoCA::MSI-H.S.23,deconstruct_0.10,0,0,41.5648326420874,21.6394509401397,0,0,0,0,105.384522459743,0,0
Stomach-AdenoCA::MSI-H.S.24,deconstruct_0.10,0,0,57.5878060892468,0,0,0,47.2227246206307,0,31.2944869071875,0,0
Stomach-AdenoCA::MSI-H.S.25,deconstruct_0.10,0,0,0,0,0,0,60.0947062695913,0,16.4672797502115,0,0
Stomach-AdenoCA::MSI-H.S.26,deconstruct_0.10,0,0,0,0,0,0,38.7798035782958,0,67.6092448824834,34.5145317099875,0
Stomach-AdenoCA::MSI-H.S.27,deconstruct_0.10,0,0,83.7663152205461,0,0,0,44.4235456755271,0,114.349631721026,0,0
Stomach-AdenoCA::MSI-H.S.28,deconstruct_0.10,0,0,0,0,0,0,87.5664315444213,0,71.9150189513044,0,0
Stomach-AdenoCA::MSI-H.S.29,deconstruct_0.10,0,0,85.7740059246821,0,0,0,0,0,151.562545853853,0,0
Stomach-AdenoCA::MSI-H.S.30,deconstruct_0.10,0,0,139.999813238591,0,0,0,99.0811162249274,0,0,0,0
Stomach-AdenoCA::MSI-H.S.31,deconstruct_0.10,0,0,0,0,0,0,89.7293999778741,0,0,134.64092496993,0
Stomach-AdenoCA::MSI-H.S.32,deconstruct_0.10,0,0,0,0,0,0,227.572923585496,0,0,0,0
Stomach-AdenoCA::MSI-H.S.33,deconstruct_0.10,0,72.1003546296408,57.7800624180626,0,0,0,0,0,0,0,0
Stomach-AdenoCA::MSI-H.S.34,deconstruct_0.10,0,34.576282870221,61.3008874019146,33.4594774298984,0,0,30.632448584129,0,30.1445189757077,0,0
Breast-AdenoCA::S.1,fitms_0.001,0,29.2401191342638,0,62.2347248167181,0,11.1545361763313,0,0,45.0692744067256,0,0
Breast-AdenoCA::S.2,fitms_0.001,0,0,0,29.397174949208,0,39.49442864722,0,0,0,0,16.10840681847
Breast-AdenoCA::S.3,fitms_0.001,0,115.622016874906,0,30.2658270876205,0,24.6047460820486,0,0,33.2123824599395,0,0
Breast-AdenoCA::S.4,fitms_0.001,0,30.273990246953,0,42.8626482275753,0,25.2085501598538,0,0,24.6548270120498,0,0
Breast-AdenoCA::S.5,fitms_0.001,0,20.5736392679777,0,30.3829223016476,0,30.4114201266927,0,0,63.6320255900424,0,0
Breast-AdenoCA::S.6,fitms_0.001,0,13.0633356631812,0,60.4117759946406,0,12.0676302133186,0,0,37.3237820808157,0,8.13349200230382
Breast-AdenoCA::S.7,fitms_0.001,0,34.8485563299887,0,40.9175956648091,0,19.7418326267453,0,0,0,0,0
Breast-AdenoCA::S.8,fitms_0.001,0,5.21312010937232,0,18.154609871349,0,22.2190654082929,0,0,50.4132069421172,0,0
Breast-AdenoCA::S.9,fitms_0.001,0,13.6777664546447,0,45.875125880437,0,18.7156319687834,0,0,49.6006497772464,0,0
Breast-AdenoCA::S.10,fitms_0.001,0,45.1436674275752,0,13.0991835748537,0,25.903143332592,0,0,65.2708509871149,0,21.5831604243348
Breast-AdenoCA::S.11,fitms_0.001,0,14.3740570608703,0,61.9576666034006,0,11.0048443533771,0,0,31.1782669474694,0,27.4851821039108
Breast-AdenoCA::S.12,fitms_0.001,0,0,0,13.6594221401686,0,31.2378225467687,0,0,45.6312524529272,0,38.4715040370262
Breast-AdenoCA::S.13,fitms_0.001,0,50.7172568510917,0,15.2899996413291,0,37.9605610872534,0,0,56.0321912328948,0,0
Breast-AdenoCA::S.14,fitms_0.001,0,12.2711764604311,0,12.9148985629932,0,12.4869129891181,0,0,35.1074814020348,0,47.2195333334201
Breast-AdenoCA::S.15,fitms_0.001,0,20.4880617558734,0,101.132196159576,0,36.0822476254009,0,0,37.7042356115284,0,12.5932886070632
Breast-AdenoCA::S.16,fitms_0.001,0,17.8021420063233,0,5.1639390521708,0,48.9816985907151,0,0,23.0522250984151,0,0
Breast-AdenoCA::S.17,fitms_0.001,0,57.6119862819861,0,27.5259308193098,0,26.0612002148147,0,0,23.8008983395439,0,0
Breast-AdenoCA::S.18,fitms_0.001,0,136.504254835614,0,0,0,44.2423511910291,0,0,0,0,21.3700466760109
Breast-AdenoCA::S.19,fitms_0.001,0,28.0234855226185,0,20.0799992621303,0,8.39165198040268,0,0,0,0,0
Breast-AdenoCA::S.20,fitms_0.001,0,48.1422029734833,0,12.18615601867,0,0,0,0,44.6165478641411,0,0
Breast-AdenoCA::S.21,fitms_0.001,0,0,0,36.0936121867835,0,46.2477504050679,0,0,35.082487452103,0,33.7841237904774
Breast-AdenoCA::S.22,fitms_0.001,0,9.58089680445762,0,0,0,23.9442536834248,0,0,89.4033614818058,0,0
Breast-AdenoCA::S.23,fitms_0.001,0,34.2049413012966,0,32.7588429339545,0,51.5958336856495,0,0,47.0240750036281,0,10.4163198606295
Breast-AdenoCA::S.24,fitms_0.001,0,20.435384485025,0,10.9971399424412,0,36.0527564819113,0,0,42.514723278912,0,0
Breast-AdenoCA::S.25,fitms_0.001,0,25.8219909064753,0,23.6282508823169,0,0,0,0,83.2762710102799,0,0
Breast-AdenoCA::S.26,fitms_0.001,0,0,0,72.8960012845571,0,11.5119983941778,0,0,45.1089327625918,0,0
Breast-AdenoCA::S.27,fitms_0.001,0,16.7055399147393,0,29.7965463122001,0,12.8099131199923,0,0,29.3905311285604,0,10.297478288498
Breast-AdenoCA::S.28,fitms_0.001,0,9.16857396875609,0,37.6569335067921,0,26.2206373408492,0,0,44.8776395423599,0,8.07622474866656
Breast-AdenoCA::S.29,fitms_0.001,0,44.2560399112411,0,11.4198047769368,0,9.92491346670506,0,0,80.3992446836684,0,0
Breast-AdenoCA::S.30,fitms_0.001,0,20.7790436160121,0,7.86452175176748,0,8.11575939015108,0,0,45.240676757851,0,0
Breast-AdenoCA::S.31,fitms_0.001,0,0,0,43.4573266760263,0,15.9907870771292,0,0,0,0,107.233704487181
Breast-AdenoCA::S.32,fitms_0.001,0,28.315939473643,0,0,0,0,0,0,18.35092241102,0,34.9702432788892
Breast-AdenoCA::S.33,fitms_0.001,0,16.6001924484086,0,21.4455071901747,0,18.4100065693229,0,0,13.5443020569921,0,0
Breast-AdenoCA::S.34,fitms_0.001,0,79.4981942164868,0,53.9494394394787,0,12.4416591077778,0,0,37.5155762162008,0,0
Breast-AdenoCA::S.35,fitms_0.001,0,0,0,27.6489889385667,0,24.1060796062845,0,0,68.8870636035138,0,13.3578703632329
Breast-AdenoCA::S.36,fitms_0.001,0,53.7975967479696,0,48.261455825639,0,33.8231118107134,0,0,68.1035240885634,0,44.0143285296958
Breast-AdenoCA::S.37,fitms_0.001,0,36.0646946976836,0,36.8591476478953,0,24.9102939789685,0,0,48.4732008296148,0,12.6926753935504
Breast-AdenoCA::S.38,fitms_0.001,0,105.210852833992,0,12.3608045967264,0,31.9252699789072,0,0,0,0,0
Breast-AdenoCA::S.39,fitms_0.001,0,180.431250429768,0,0,0,14.9741319474795,0,0,0,0,0
Breast-AdenoCA::S.40,fitms_0.001,0,0,0,41.2871982579095,0,21.0712049629453,0,0,0,0,0
Breast-AdenoCA::S.41,fitms_0.001,0,13.1868044516555,0,0,0,0,0,0,25.3942204048035,0,16.4189747026463
Breast-AdenoCA::S.42,fitms_0.001,0,12.0107896093826,0,50.9182115769496,0,93.1338478486134,0,0,25.2641150234743,0,0
Breast-AdenoCA::S.43,fitms_0.001,0,33.7447950223167,0,11.2513805641701,0,10.9064452064201,0,0,37.0973845706026,0,0
Breast-AdenoCA::S.44,fitms_0.001,0,0,0,9.59362368369273,0,17.2602908486247,0,0,27.327971939179,0,33.8118652461089
Breast-AdenoCA::S.45,fitms_0.001,0,20.5422237866184,0,43.1887116746143,0,31.5378948751668,0,0,28.8168097825365,0,55.9143739927278
Breast-AdenoCA::S.46,fitms_0.001,0,0,0,11.745764718895,0,41.9039150581305,0,0,34.2675207217122,0,10.9001669352463
Breast-AdenoCA::S.47,fitms_0.001,0,16.1215417510893,0,35.0321470535935,0,0,0,0,19.7721396747853,0,0
Breast-AdenoCA::S.48,fitms_0.001,0,0,0,68.9834596755743,0,30.176185531838,0,0,22.2172397159439,0,29.5979780224238
Breast-AdenoCA::S.49,fitms_0.001,0,47.4625842808175,0,49.0794325288816,0,0,0,0,33.7286724942843,0,16.3654799965904
Breast-AdenoCA::S.50,fitms_0.001,0,11.4749571878238,0,26.9103522466114,0,10.2566896071422,0,0,51.358005910843,0,0
Breast-AdenoCA::S.51,fitms_0.001,0,7.40609476146257,0,10.3335671572892,0,78.2252647599716,0,0,0,0,20.0350817467709
Breast-AdenoCA::S.52,fitms_0.001,0,28.6687209120727,0,36.1404404292581,0,8.96542481699263,0,0,40.2254249648908,0,0
Breast-AdenoCA::S.53,fitms_0.001,0,26.2041460394883,0,20.3951336850055,0,10.3567342732959,0,0,52.2710899571531,0,10.7729013172862
Breast-AdenoCA::S.54,fitms_0.001,0,0,0,18.2077838349247,0,38.2020061266742,0,0,47.2485148290676,0,132.967673736217
Breast-AdenoCA::S.55,fitms_0.001,0,46.1630097544225,0,24.7344049286243,0,10.0347437766487,0,0,27.0678534535685,0,0
Breast-AdenoCA::S.56,fitms_0.001,0,19.0428170051761,0,0,0,42.014576911641,0,0,73.6752665511771,0,0
Breast-AdenoCA::S.57,fitms_0.001,0,0,0,10.9248658673792,0,41.1168324296936,0,0,36.9583035814004,0,0
Breast-AdenoCA::S.58,fitms_0.001,0,0,0,7.12791717723113,0,7.53924584149556,0,0,30.4843733002988,0,17.8512135718828
Breast-AdenoCA::S.59,fitms_0.001,0,32.5441114861957,0,17.7295145011571,0,45.2832090450146,0,0,39.4431736913675,0,0
Breast-AdenoCA::S.60,fitms_0.001,0,7.99478197391121,0,70.9291459223277,0,19.4106711881103,0,0,43.665418864097,0,0
Breast-AdenoCA::S.61,fitms_0.001,0,38.4923318559301,0,44.3934380060906,0,0,0,0,75.0427877384171,0,0
Breast-AdenoCA::S.62,fitms_0.001,0,0,0,0,0,47.643727993094,0,0,45.0112997558105,0,0
Breast-AdenoCA::S.63,fitms_0.001,0,51.3350954948559,0,41.416908222582,0,0,0,0,27.2480130440047,0,0
Breast-AdenoCA::S.64,fitms_0.001,0,26.044926284059,0,9.91278427005235,0,96.1172216689477,0,0,41.0241554591842,0,14.900920591856
Breast-AdenoCA::S.65,fitms_0.001,0,14.0059163556617,0,0,0,23.9750302017382,0,0,12.8923718116494,0,32.6197788058628
Breast-AdenoCA::S.66,fitms_0.001,0,18.5115147457379,0,34.9318357349435,0,11.1828609199795,0,0,37.4224556177135,0,38.9513425387586
Breast-AdenoCA::S.67,fitms_0.001,0,24.1704210262226,0,0,0,18.613335837553,0,0,11.2162468055451,0,0
Breast-AdenoCA::S.68,fitms_0.001,0,0,0,7.83761079653389,0,11.8899665377041,0,0,40.3791916424249,0,28.2866387659381
Breast-AdenoCA::S.69,fitms_0.001,0,22.6939666606134,0,88.8718865122791,0,29.5255690196575,0,0,22.733319304268,0,30.1752861930854
Breast-AdenoCA::S.70,fitms_0.001,0,0,0,25.9521449031858,0,23.3625094394237,0,0,47.2078782416659,0,0
Breast-AdenoCA::S.71,fitms_0.001,0,28.443710846302,0,8.63195711526879,0,35.3441217946201,0,0,0,0,8.58021897127993
Breast-AdenoCA::S.72,fitms_0.001,0,31.8525247061062,0,40.3064671216177,0,12.8939563930393,0,0,45.9470642282481,0,0
Breast-AdenoCA::S.73,fitms_0.001,0,0,0,33.5980557693483,0,7.61572587384425,0,0,41.3268145766942,0,24.6612458682524
Breast-AdenoCA::S.74,fitms_0.001,0,29.6434677354891,0,23.5496899508485,0,18.0452818411248,0,0,36.9272869779109,0,0
Breast-AdenoCA::S.75,fitms_0.001,0,27.3360561983754,0,0,0,46.4896726780512,0,0,33.3161840494562,0,17.4532782403399
Breast-AdenoCA::S.76,fitms_0.001,0,0,0,25.2472194101695,0,39.7010822712867,0,0,43.466057960222,0,31.9660939558899
Breast-AdenoCA::S.77,fitms_0.001,0,23.0673367718327,0,14.0340495489824,0,5.88503316999571,0,0,68.0135818022741,0,0
Breast-AdenoCA::S.78,fitms_0.001,0,0,0,54.9300788299025,0,35.1680643431263,0,0,6.67778461617181,0,7.49462687747073
Breast-AdenoCA::S.79,fitms_0.001,0,51.2778207970051,0,51.9229222671865,0,0,0,0,46.4904079535357,0,0
Breast-AdenoCA::S.80,fitms_0.001,0,47.6469228102372,0,16.0662613700397,0,0,0,0,61.446208662471,0,0
Breast-AdenoCA::S.81,fitms_0.001,0,69.818416059287,0,47.8419022515961,0,7.34348008168324,0,0,0,0,19.9962259367409
Breast-AdenoCA::S.82,fitms_0.001,0,7.31281150500453,0,83.0501890577648,0,10.4037652516833,0,0,34.2332557923427,0,0
Breast-AdenoCA::S.83,fitms_0.001,0,26.2819961438665,0,48.7064643659983,0,11.0380430963245,0,0,43.9735104197212,0,0
Breast-AdenoCA::S.84,fitms_0.001,0,54.6376720221547,0,85.3442101582375,0,32.0867460984362,0,0,26.9314030905248,0,0
Breast-AdenoCA::S.85,fitms_0.001,0,49.2484973051835,0,0,0,16.6723433204393,0,0,15.371076460275,0,0
Breast-AdenoCA::S.86,fitms_0.001,0,0,0,17.5278262605358,0,15.9758382234271,0,0,17.993668188104,0,67.5026712809099
Breast-AdenoCA::S.87,fitms_0.001,0,34.0639971306777,0,28.8852012053857,0,35.3174139413154,0,0,29.7072353617286,0,8.02616476666765
Breast-AdenoCA::S.88,fitms_0.001,0,20.2877628403768,0,30.2391477273975,0,19.591890757441,0,0,37.8812077072219,0,0
Breast-AdenoCA::S.89,fitms_0.001,0,30.8542423601815,0,18.7250310486685,0,21.8657410155867,0,0,27.554994114552,0,0
Breast-AdenoCA::S.90,fitms_0.001,0,58.5320624269901,0,0,0,69.7891913124207,0,0,52.6787541309648,0,0
Breast-AdenoCA::S.91,fitms_0.001,0,29.8739293522441,0,26.7172022074153,0,23.4750783520831,0,0,59.9515387853495,0,22.9822588892218
Breast-AdenoCA::S.92,fitms_0.001,0,0,0,13.1897240927003,0,21.9187735979141,0,0,40.4238398962317,0,36.8904330287512
Breast-AdenoCA::S.93,fitms_0.001,0,17.728720920395,0,13.5412115241106,0,12.6472928439777,0,0,52.0765365404123,0,36.0062403427785
Breast-AdenoCA::S.94,fitms_0.001,0,9.84379500311037,0,34.1674648603546,0,33.7651516241826,0,0,21.2708148917823,0,38.9527844686949
Breast-AdenoCA::S.95,fitms_0.001,0,33.0962166483815,0,18.9812305226944,0,49.5177996322814,0,0,23.4047641182968,0,0
Breast-AdenoCA::S.96,fitms_0.001,0,0,0,20.4470743319665,0,24.3205283598412,0,0,73.3425874098041,0,17.8898099819773
Breast-AdenoCA::S.97,fitms_0.001,0,0,0,50.2387447773645,0,40.2913239804697,0,0,0,0,41.4126619928995
Breast-AdenoCA::S.98,fitms_0.001,0,15.6454888562387,0,34.0650451813815,0,43.2894803053291,0,0,0,0,0
Breast-AdenoCA::S.99,fitms_0.001,0,0,0,24.0668328710118,0,37.2953552363515,0,0,20.9033650218175,0,33.1852439483646
Breast-AdenoCA::S.100,fitms_0.001,0,0,0,13.5581905429408,0,47.5254731515328,0,0,55.9163374824497,0,0
ColoRect-AdenoCA::S.1,fitms_0.001,0,0,0,0,0,19.4489212809761,84.8733603550813,7.89222030517558,0,0,0
ColoRect-AdenoCA::S.2,fitms_0.001,0,8.80606640515911,0,16.119845003627,0,0,80.351694736401,0,0,0,0
ColoRect-AdenoCA::S.3,fitms_0.001,0,38.5275135232294,8.87601847316344,0,0,0,80.4346074716187,0,0,0,0
ColoRect-AdenoCA::S.4,fitms_0.001,0,13.0349400107263,0,11.5475617708798,0,28.1947566149976,54.2227405489716,0,0,0,0
ColoRect-AdenoCA::S.5,fitms_0.001,0,10.7150270403657,0,4.01349628010659,0,24.0723686064716,0,0,36.1991087539126,0,0
ColoRect-AdenoCA::S.6,fitms_0.001,0,45.4843657846474,0,0,0,0,151.93731442235,0,54.1257318720265,0,0
ColoRect-AdenoCA::S.7,fitms_0.001,0,32.5660145376785,0,7.85071629316988,0,0,98.7871740791034,0,0,0,0
ColoRect-AdenoCA::S.8,fitms_0.001,0,0,0,17.0795698257813,0,9.21765428040416,46.6266388631523,0,53.9708935160309,0,0
ColoRect-AdenoCA::S.9,fitms_0.001,0,23.8773341889702,0,5.1883569941088,0,0,45.5571845007045,4.37712261996278,0,0,0
ColoRect-AdenoCA::S.10,fitms_0.001,0,0,0,0,0,0,360.669370255072,0,0,0,0
ColoRect-AdenoCA::S.11,fitms_0.001,0,0,0,0,0,0,317.402760943783,0,0,0,0
ColoRect-AdenoCA::S.12,fitms_0.001,0,7.64911045208212,0,7.33158044827659,0,0,93.0707321616539,0,0,0,0
ColoRect-AdenoCA::S.13,fitms_0.001,0,0,0,57.0476279757022,0,16.0891634591784,0,0,55.7092750316474,0,0
ColoRect-AdenoCA::S.14,fitms_0.001,0,21.7599762327683,3.98387003990672,16.4472078468881,0,0,0,0,0,2.80895309872918,0
ColoRect-AdenoCA::S.15,fitms_0.001,0,55.5550775128245,0,0,0,11.2146413304318,100.750040537502,0,28.6372271163984,0,0
ColoRect-AdenoCA::S.16,fitms_0.001,0,16.6200186444791,0,0,0,34.2493699492303,203.682150303135,41.189908915494,21.2585235474302,0,0
ColoRect-AdenoCA::S.17,fitms_0.001,0,9.09516963245912,0,33.790490477467,0,0,22.2802958579792,0,0,0,0
ColoRect-AdenoCA::S.18,fitms_0.001,0,42.6894330500253,0,24.3804612274442,0,0,73.9428494570355,0,10.7446219124144,0,0
ColoRect-AdenoCA::S.19,fitms_0.001,0,20.1697992283828,0,13.1326573863164,0,0,50.3607209919091,0,4.93810178899019,0,0
ColoRect-AdenoCA::S.20,fitms_0.001,0,54.2246200557407,0,10.4979678776837,0,0,29.186237866726,0,0,0,0
ColoRect-AdenoCA::S.21,fitms_0.001,0,27.8407993747082,0,0,0,35.7817562140655,0,0,24.8695372530929,0,0
ColoRect-AdenoCA::S.22,fitms_0.001,0,0,0,0,0,0,274.60279409628,0,21.935637097131,0,0
ColoRect-AdenoCA::S.23,fitms_0.001,0,64.3558288300272,0,13.9804497195047,0,0,48.2286596521819,0,0,0,0
ColoRect-AdenoCA::S.24,fitms_0.001,0,0,0,13.1399112686054,0,26.989579521047,0,0,32.5228059622373,0,0
ColoRect-AdenoCA::S.25,fitms_0.001,0,0,0,0,0,29.7293272061259,151.447373299958,0,0,0,0
ColoRect-AdenoCA::S.26,fitms_0.001,0,17.1734490375829,0,10.8265565912253,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.27,fitms_0.001,0,0,0,28.7976866828207,0,0,168.349874085805,0,29.2561829993127,0,0
ColoRect-AdenoCA::S.28,fitms_0.001,0,0,0,0,0,0,106.220555193023,0,40.8523563920802,0,0
ColoRect-AdenoCA::S.29,fitms_0.001,0,22.1069454849127,0,0,0,0,188.771604499523,0,14.7178674492831,0,0
ColoRect-AdenoCA::S.30,fitms_0.001,0,24.9279093014091,0,13.6276307562814,0,0,74.0967327455248,0,11.3477229631504,0,0
ColoRect-AdenoCA::S.31,fitms_0.001,0,31.3173935245635,0,11.5493536385504,0,0,70.6491526262057,0,0,0,0
ColoRect-AdenoCA::S.32,fitms_0.001,0,10.5834280844998,0,5.02857897752568,0,0,0,0,0,0,0
ColoRect-AdenoCA::S.33,fitms_0.001,0,11.0232230448863,0,59.5780910094811,0,24.8363917867944,18.5623111688794,0,0,0,0
ColoRect-AdenoCA::S.34,fitms_0.001,0,8.96890501788741,0,42.6155534543633,0,0,75.4155438369851,0,0,0,0
ColoRect-AdenoCA::S.35,fitms_0.001,0,38.2484195397911,0,0,0,0,244.978249684889,0,15.3300435206653,0,0
ColoRect-AdenoCA::POLE.S.1,fitms_0.001,0,0,1212.10044532778,0,0,0,0,0,0,527.360607621516,0
ColoRect-AdenoCA::POLE.S.2,fitms_0.001,0,0,911.147113937434,0,0,0,0,0,0,607.769857521877,0
ColoRect-AdenoCA::POLE.S.3,fitms_0.001,0,0,186.944501070118,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.4,fitms_0.001,0,0,1489.34525087068,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.5,fitms_0.001,0,0,2070.95517740719,0,0,0,0,0,0,2122.12947747363,0
ColoRect-AdenoCA::POLE.S.6,fitms_0.001,0,0,2843.48051175256,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.7,fitms_0.001,0,0,1525.89150529824,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.8,fitms_0.001,0,0,0,0,0,0,0,0,0,508.476949933361,0
ColoRect-AdenoCA::POLE.S.9,fitms_0.001,0,0,4733.29506112275,0,0,0,0,0,0,0,0
ColoRect-AdenoCA::POLE.S.10,fitms_0.001,0,0,2238.60057200108,0,0,0,0,0,0,811.780970775927,0
ColoRect-AdenoCA::POLE.S.11,fitms_0.001,0,0,1761.64399165115,0,0,0,0,0,0,207.164904497744,0
