Sample.ID,Tool,SBS1,SBS2,SBS3,SBS4,SBS5,SBS6,SBS7a,SBS7b,SBS7c,SBS7d,SBS8,SBS9,SBS10a,SBS10b,SBS12,SBS13,SBS14,SBS15,SBS16,SBS17a,SBS17b,SBS18,SBS19,SBS20,SBS21,SBS22a,SBS22b,SBS26,SBS28,SBS29,SBS30,SBS31,SBS35,SBS37,SBS38,SBS40,SBS40a,SBS40b,SBS40c,SBS41,SBS44,SBS24,SBS39
Eso-AdenoCA::S.37,fitms_0.06,0,0,10407.5321111998,0,3915.8251285933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4809.39183045448,4328.47849404875,0,0,0,0,0,0,0,0,0,0,0,0,0,12639.1395378013,0,0,0,0,0,0,0
Eso-AdenoCA::S.38,fitms_0.06,1946.59524517371,0,0,0,10917.0833955212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10221.2660111665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6309.18518899247,0,0,0,0,0,0,0
Eso-AdenoCA::S.39,fitms_0.06,2743.08603437906,0,0,0,7074.99850891604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10680.0340171102,0,0,0,0,0,0,0
Eso-AdenoCA::S.40,fitms_0.06,1089.02275786841,0,0,0,2198.1578876633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079.42245285262,10921.1357956518,1120.26111495761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.41,fitms_0.06,0,4504.9681479351,12954.3554520055,0,4386.84314401476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2873.40604260824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4969.14143672509,0,0,0,0,0,0,0
Eso-AdenoCA::S.42,fitms_0.06,2478.32292675827,0,0,0,16580.3561453173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3589.09502839515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.43,fitms_0.06,3586.96869993199,0,0,0,6553.90360638201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2478.9859378082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12305.3822099119,0,0,0,0,0,0,0
Eso-AdenoCA::S.44,fitms_0.06,807.474507989617,904.216639106491,0,0,5733.45895002786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6720.67932544204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.45,fitms_0.06,3474.47805894071,0,0,0,11355.1763591743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3897.74159682074,6908.7713718372,0,0,0,0,0,0,0,8895.29643189593,0,0,0,0,0,0,3400.76355691848,0,0,0,0,0,0,0
Eso-AdenoCA::S.46,fitms_0.06,1321.63065160482,0,0,0,8774.62627760443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2303.07699649062,8690.02960530445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1545.75441590539,0,0,0,0,0,0,0
Eso-AdenoCA::S.47,fitms_0.06,2119.16756529735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2562.31551398647,0,0,0,5831.85581352562,6950.59164755066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.48,fitms_0.06,0,0,0,0,3251.1978581322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1804.1657412209,4282.88011368673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3523.8850471876,0,0,0,0,0,0,0
Eso-AdenoCA::S.49,fitms_0.06,0,0,0,0,35226.6526177016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7204.15735925373,4050.89843564637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.50,fitms_0.06,0,0,0,0,8289.78749929376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3604.13735777245,27117.7994626782,7325.59320223381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.51,fitms_0.06,0,0,0,0,16604.8116321642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4686.00660356199,5140.48615216707,8777.18465316095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.52,fitms_0.06,0,0,0,0,5048.67169367098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9601.15992975829,12896.3584174483,3148.37647051922,0,0,0,0,0,0,0,0,0,0,0,0,0,9985.79051512894,0,0,0,0,0,0,0
Eso-AdenoCA::S.53,fitms_0.06,0,0,0,0,5757.90045674018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9235.88427208175,5874.90891625768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12913.2569681729,0,0,0,0,0,0,0
Eso-AdenoCA::S.54,fitms_0.06,0,0,0,0,2135.00740427129,0,0,0,0,0,0,0,0,0,0,1275.24998703822,0,0,0,0,18438.7872199836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.55,fitms_0.06,0,0,0,0,12397.4728014886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25945.8369173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.56,fitms_0.06,1865.28845919871,0,0,0,6878.88406364407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1492.93953838669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,819.893641819532,0,0,0,0,0,0,0
Eso-AdenoCA::S.57,fitms_0.06,3220.85910444453,0,0,0,1044.78399637972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2493.00387851242,2666.37630681071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.58,fitms_0.06,2485.21490994912,0,0,0,7916.45980880795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24242.0951335288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6279.69656227305,0,0,0,0,0,0,0
Eso-AdenoCA::S.59,fitms_0.06,0,0,0,0,8801.99482623287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12305.8683133728,0,0,0,0,0,0,0,1859.81125551799,0,0,0,0,0,0,10576.7891516731,0,0,0,0,0,0,0
Eso-AdenoCA::S.60,fitms_0.06,1289.33549089754,0,0,0,6617.13298332575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9224.81906265723,3088.97921601604,4307.73338953407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.61,fitms_0.06,3250.35131348412,0,5000.27718921753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8019.61608123996,4678.37481196706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.62,fitms_0.06,2379.72919612734,1068.51314812084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7782.17856263365,4127.18795953705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.63,fitms_0.06,1290.43395657266,0,0,0,1549.02530297854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3430.60176051514,9494.53852962445,2294.83431494197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.64,fitms_0.06,1280.25763669192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13102.3585164729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4219.14234511175,0,0,0,0,0,0,0
Eso-AdenoCA::S.65,fitms_0.06,0,0,1605.87496123373,0,10196.0723178163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2452.60058796922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082.71865709476,0,0,0,0,0,0,0
Eso-AdenoCA::S.66,fitms_0.06,0,2616.69485361247,0,0,14843.7137553381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2945.63997956939,13651.4088008783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.67,fitms_0.06,0,0,10623.336775964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5732.31926748693,10289.1056832116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11023.547387557,0,0,0,0,0,0,0
Eso-AdenoCA::S.68,fitms_0.06,0,0,0,0,2218.68117915222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3685.69594240006,6649.08725974837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15855.6064585773,0,0,0,0,0,0,0
Eso-AdenoCA::S.69,fitms_0.06,2186.2213614541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11076.2954173863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6603.63006350601,0,0,0,0,0,0,0
Eso-AdenoCA::S.70,fitms_0.06,2390.3176528156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480.29269395455,0,0,0,8940.40968273282,4012.06287423657,0,0,0,0,0,0,0,4742.45145258726,0,0,0,0,0,0,5552.15982798542,0,0,0,0,0,0,0
Eso-AdenoCA::S.71,fitms_0.06,1060.55499927713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2184.90577994365,3960.77998666959,4932.75774992244,0,0,0,0,0,0,0,0,0,0,0,0,0,6701.77071353587,0,0,0,0,0,0,0
Eso-AdenoCA::S.72,fitms_0.06,2025.93872151542,0,0,0,6791.48760685658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16737.5871237538,3486.63018305558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2171.16452544102,0,0,0,0,0,0,0
Eso-AdenoCA::S.73,fitms_0.06,0,0,0,0,3187.33546080896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8483.85588674686,3056.48385742587,0,0,0,0,0,0,0,0,0,0,0,0,0,9709.88813385695,0,0,0,0,0,0,0
Eso-AdenoCA::S.74,fitms_0.06,0,0,0,0,5565.82710168677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14580.7111457959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9344.46285950126,0,0,0,0,0,0,0
Eso-AdenoCA::S.75,fitms_0.06,1499.85370148692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10300.1318816053,2512.28275717545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.76,fitms_0.06,2056.49934967468,1190.30242240908,677.504201960075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.21594152391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6789.12736652269,0,0,0,0,0,0,0
Eso-AdenoCA::S.77,fitms_0.06,1691.78015998126,0,7856.76334692133,0,2809.53038025703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2735.26344926677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.78,fitms_0.06,0,1875.01639741842,0,0,21302.3996442089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7155.04440791666,0,0,0,0,0,0,0
Eso-AdenoCA::S.79,fitms_0.06,2783.91851917841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1345.89067673546,2314.82200274158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18345.39500108,0,0,0,0,0,0,0
Eso-AdenoCA::S.80,fitms_0.06,0,0,0,0,10765.2966585465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12041.7705912465,5164.8352149518,0,0,0,0,0,0,0,0,0,0,0,0,0,5572.63457086249,0,0,0,0,0,0,0
Eso-AdenoCA::S.81,fitms_0.06,0,0,0,0,4221.00599697415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22862.5294365009,0,5146.88758332553,0,0,0,0,0,0,0,0,0,0,0,0,0,3672.22756601371,0,0,0,0,0,0,0
Eso-AdenoCA::S.82,fitms_0.06,4935.86638084442,0,0,0,6097.53949659151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2596.27268629051,4300.70668689125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8198.5594966989,0,0,0,0,0,0,0
Eso-AdenoCA::S.83,fitms_0.06,0,0,0,0,12636.3200677537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3973.98455190253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4961.30898161495,0,0,0,0,0,0,0
Eso-AdenoCA::S.84,fitms_0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618.52854758565,28741.3774784755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14666.952371367,0,0,0,0,0,0,0
Eso-AdenoCA::S.85,fitms_0.06,0,0,0,0,5860.63883932991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596.36448122256,20301.1058784024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5289.26831781289,0,0,0,0,0,0,0
Eso-AdenoCA::S.86,fitms_0.06,0,0,3051.47105113798,0,24437.7778262445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7356.10934618815,0,0,0,0,0,0,0,3323.61173118134,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.87,fitms_0.06,3084.58786602239,2491.33116616083,0,0,5700.09689836906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5236.33537422012,10771.874493963,4365.18124950815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.88,fitms_0.06,759.296068520742,0,0,0,6563.84621648033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2608.9733538988,0,3765.59526328085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.89,fitms_0.06,0,0,14433.9951676618,0,3784.84198421518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16038.2167865105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4728.85518451551,0,0,0,0,0,0,0
Eso-AdenoCA::S.90,fitms_0.06,0,0,0,0,25122.041007074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23704.4334185886,6824.05743068005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.91,fitms_0.06,2539.93460491373,0,0,0,10696.0329786487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939.31581847668,0,0,0,0,0,0,0
Eso-AdenoCA::S.92,fitms_0.06,1626.50392943545,0,0,0,15676.45908936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5973.04227913367,3563.94868733004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3818.7134669293,0,0,0,0,0,0,0
Eso-AdenoCA::S.93,fitms_0.06,0,0,0,0,1540.17934913742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.00175928836,5045.049034315,0,0,0,0,0,0,0,0,0,0,0,0,0,21563.9488517277,0,0,0,0,0,0,0
Eso-AdenoCA::S.94,fitms_0.06,0,0,0,0,25479.8828075947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21236.3423716129,4764.76617089769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.95,fitms_0.06,1276.47262984071,0,1101.12012939505,0,1374.80524074644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11229.5967097879,0,0,0,0,0,0,0
Eso-AdenoCA::S.96,fitms_0.06,1677.11329463572,1530.22367268603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6606.03450795214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16630.1065984323,0,0,0,0,0,0,0
Eso-AdenoCA::S.97,fitms_0.06,3305.2402922104,0,0,0,2231.19770051813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6142.54670447266,2745.61019501122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845.62185885656,0,0,0,0,0,0,0
Eso-AdenoCA::S.98,fitms_0.06,1632.8823200527,0,0,0,3978.96022522766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2455.26267504711,6022.57385989036,2456.71194988229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.99,fitms_0.06,0,0,7050.9341834069,0,11359.5250460402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6855.26093519115,0,6396.48631784501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eso-AdenoCA::S.100,fitms_0.06,2048.12657244695,0,0,0,10383.3932008958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4179.43364034578,2285.62693997383,4823.98096167881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.1,fitms_0.06,0,0,0,2827.87728191872,4671.05618251728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1467.25027168126,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.2,fitms_0.06,0,0,0,5561.03340636774,5141.31323397298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5346.85570605956,0,0,0,0,0,0,0
Liver-HCC::S.3,fitms_0.06,0,0,0,0,13079.353000443,0,0,0,0,0,0,0,0,0,1871.73069966286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032.62434841519,0,0,0,0,0,0,0
Liver-HCC::S.4,fitms_0.06,0,0,0,0,6803.66273710916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.5,fitms_0.06,0,0,0,2576.38549034518,2119.96375313111,0,0,0,0,0,0,0,0,0,0,0,0,0,2308.87317945257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.6,fitms_0.06,0,0,0,0,7139.22494802577,0,0,0,0,0,0,0,0,0,869.845161611859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.76359972151,0,0,0,0,0,0,0
Liver-HCC::S.7,fitms_0.06,0,0,0,0,2900.96645571709,0,0,0,0,0,0,0,0,0,3028.82763537165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.8,fitms_0.06,0,0,0,0,6522.12715187757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.9,fitms_0.06,0,0,0,0,7725.85988448199,0,0,0,0,0,0,0,0,0,2173.66190958217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.10,fitms_0.06,0,0,0,0,9737.01696925403,0,0,0,0,0,0,0,0,0,0,0,0,0,727.319152600831,0,0,0,0,0,0,0,0,0,0,628.14820520374,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.11,fitms_0.06,0,0,0,2423.11835509005,7677.33601053523,0,0,0,0,0,0,0,0,0,731.857953270687,0,0,0,1265.14831492479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1845.67652711335,0,0,0,0,0,0,0
Liver-HCC::S.12,fitms_0.06,0,0,0,2048.14227562152,2045.99002472653,0,0,0,0,0,0,0,0,0,1128.38009294949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.13,fitms_0.06,0,0,0,0,17566.4254976774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2235.60872236217,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.14,fitms_0.06,0,0,0,0,6149.66335672653,0,0,0,0,0,0,0,0,0,2841.43392906078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.91898205856,0,0,0,0,0,2909.87518328832,0,0,0,0,0,0,0
Liver-HCC::S.15,fitms_0.06,0,0,0,279.177430990637,1281.14541093545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.08350468949,0,0,0,0,0,2015.72799499199,0,0,0,0,0,0,0
Liver-HCC::S.16,fitms_0.06,0,0,0,0,9145.63349576994,0,0,0,0,0,0,0,0,0,1894.12597124238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.17,fitms_0.06,0,0,0,0,6628.4717875628,0,0,0,0,0,0,0,0,0,4862.03827089032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.18,fitms_0.06,0,0,0,0,2012.1892849841,0,0,0,0,0,0,0,0,0,1814.41648557645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484.979076168886,0,0,0,0,0,412.980685615175,0,0,0,0,0,0,0
Liver-HCC::S.19,fitms_0.06,0,0,0,622.892765340426,7725.51704317981,0,0,0,0,0,0,0,0,0,2372.11358985181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.032491318988,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.20,fitms_0.06,0,0,0,0,4738.86028685362,0,0,0,0,0,0,0,0,0,2270.79164127686,0,0,0,794.348121479602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.21,fitms_0.06,0,0,0,0,12556.3248113855,0,0,0,0,0,0,0,0,0,0,0,0,0,1731.35595697893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.22,fitms_0.06,0,0,0,0,1898.58294689791,0,0,0,0,0,0,0,0,0,3425.02382038579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.23,fitms_0.06,0,0,0,0,4723.49668179841,0,0,0,0,0,0,0,0,0,5483.15626838125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.24,fitms_0.06,0,0,0,0,4248.17056908885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931.652346282168,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.25,fitms_0.06,0,0,0,804.96210814783,10540.3261364366,0,0,0,0,0,0,0,0,0,2072.03406721774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.26,fitms_0.06,0,0,0,0,8546.47283761089,0,0,0,0,0,0,0,0,0,3318.70644844452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.27,fitms_0.06,0,0,0,1913.6788691667,5709.64276254301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511.15517825578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.28,fitms_0.06,0,0,0,0,5788.3319799584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3119.80771641209,0,0,0,0,0,0,0
Liver-HCC::S.29,fitms_0.06,0,0,0,0,7452.30076883635,0,0,0,0,0,0,0,0,0,2140.77171611801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.30,fitms_0.06,0,0,0,0,1892.18630835951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,759.892935224498,0,0,0,0,0,379.680636064968,0,0,0,0,0,0,0
Liver-HCC::S.31,fitms_0.06,0,0,0,0,3008.86197026851,0,0,0,0,0,0,0,0,0,4061.1693636553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2658.57666374182,0,0,0,0,0,903.261316851438,0,0,0,0,0,0,0
Liver-HCC::S.32,fitms_0.06,0,0,0,0,4432.63805304931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1672.38850108942,0,0,0,0,0,4405.03984023006,0,0,0,0,0,0,0
Liver-HCC::S.33,fitms_0.06,0,0,0,0,5677.29754221109,0,0,0,0,0,0,0,0,0,2282.87915952933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.34,fitms_0.06,0,0,0,0,5696.30701085064,0,0,0,0,0,0,0,0,0,5696.50593290096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.35,fitms_0.06,0,0,0,0,4557.47363195544,0,0,0,0,0,0,0,0,0,3944.7356391748,0,0,0,1578.478432193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.36,fitms_0.06,0,0,0,754.516189715301,5263.78353566832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,631.97731890565,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.37,fitms_0.06,0,0,0,0,7927.14654621617,0,0,0,0,0,0,0,0,0,1847.43400140559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2204.2329358722,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.38,fitms_0.06,0,0,0,0,3730.27298692883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3410.81094247912,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.39,fitms_0.06,0,0,0,0,9099.9597342187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11093.4214356669,0,0,0,0,0,0,0
Liver-HCC::S.40,fitms_0.06,0,0,0,3353.21006204226,12254.7184600133,0,0,0,0,0,0,0,0,0,0,0,0,0,1288.07156516579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.41,fitms_0.06,0,0,0,0,7611.82706260046,0,0,0,0,0,0,0,0,0,4752.46463413792,0,0,0,1212.42699984055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.42,fitms_0.06,0,0,0,0,10008.3468654194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liver-HCC::S.43,fitms_0.06,0,0,0,0,3033.85501570409,0,0,0,0,0,0,0,0,0,2167.22070714799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590.48302810657,0,0,0,0,0,2626.67967851134,0,0,0,0,0,0,0
